"";"diputadoId";"nombre";"distrito";"bloqueId";"color";"bloque";"bloqueAbreviado";"periodo";"cluster"
"8085";808;"VILLAVERDE, Jorge Antonio";"Buenos Aires";56;"#1f77b4";"Frente para la Victoria - PJ";"FPV";2008;3
"8143";814;"WEST, Mariano Federíco";"Buenos Aires";56;"#1f77b4";"Frente para la Victoria - PJ";"FPV";2008;1
"8233";823;"ZANCADA, Pablo";"Santa Fe";104;"#fa58f4";"Partido Socialista";"PS";2008;1
"8241";824;"ZAVALLO, Gustavo";"Entre Ríos";56;"#1f77b4";"Frente para la Victoria - PJ";"FPV";2008;1
"1513";15;"ACOSTA de AHUMADA, María Julia";"Catamarca";56;"#1f77b4";"Frente para la Victoria - PJ";"FPV";2009;1
"169";16;"ACUÑA KUNZ, Juan";"Santa Cruz";147;"#d62728";"Unión Cívica Radical";"UCR";2009;2
"179";17;"ACUÑA, Hugo Rodolfo";"Neuquén";87;"#ffffff";"Movimiento Popular Neuquino";"Movimiento Popular Neuquino";2009;1
"1810";18;"AGOSTO, Walter";"Santa Fe";131;"#ffffff";"Santa Fe Federal";"Santa Fe Federal";2009;2
"199";19;"AGUAD, Oscar Raúl";"Córdoba";147;"#d62728";"Unión Cívica Radical";"UCR";2009;2
"229";22;"AGUIRRE de SORIA, Hilda";"La Rioja";56;"#1f77b4";"Frente para la Victoria - PJ";"FPV";2009;3
"2513";25;"ALBARRACIN, Jorge Luis";"Mendoza";20;"#ffffff";"Consenso Federal";"Consenso Federal";2009;2
"273";27;"ALBRISI, César Alfredo";"Córdoba";53;"#ffffff";"Frente Justicia Unión y Libertad";"Frente Justicia Unión y Libertad";2009;2
"292";29;"ALCUAZ, Horacio Alberto";"Buenos Aires";17;"#2ca02c";"Coalición Cívica - ARI - GEN - UPT";"CC-ARI-GEN";2009;4
"323";32;"ALFARO, Germán Enrique";"Tucumán";56;"#1f77b4";"Frente para la Victoria - PJ";"FPV";2009;3
"4218";42;"ALVAREZ, Juan José";"Buenos Aires";146;"#ffffff";"Unión Celeste y Blanco";"Unión Celeste y Blanco";2009;2
"4410";44;"ALVARO, Héctor Jorge";"Mendoza";26;"#ffffff";"De la Concertación";"De la Concertación";2009;1
"4610";46;"AMENTA, Marcelo Eduardo";"Buenos Aires";22;"#ffffff";"Convergencia Federal";"Convergencia Federal";2009;2
"5010";50;"ARBO, José Ameghino";"Corrientes";101;"#ffffff";"Partido Liberal de Corrientes";"Partido Liberal de Corrientes";2009;4
"513";51;"ARDID, Mario Rolando";"Córdoba";103;"#ffffff";"Partido Nuevo Contra la Corrupción";"Partido Nuevo Contra la Corrupción";2009;4
"534";53;"ARETA, María Josefa";"Corrientes";49;"#ffffff";"Frente de Todos";"Frente de Todos";2009;4
"5513";55;"ARGÜELLO, Octavio";"Buenos Aires";56;"#1f77b4";"Frente para la Victoria - PJ";"FPV";2009;1
"6111";61;"ARRIAGA, Julio Esteban";"Rio Negro";148;"#ffffff";"Unión Peronista";"Unión Peronista";2009;2
"676";67;"AUGSBURGER, Silvia";"Santa Fe";104;"#fa58f4";"Partido Socialista";"PS";2009;1
"6915";69;"AZCOITI, Pedro José";"Buenos Aires";147;"#d62728";"Unión Cívica Radical";"UCR";2009;2
"7211";72;"BALADRON, Manuel Justo";"La Pampa";56;"#1f77b4";"Frente para la Victoria - PJ";"FPV";2009;3
"749";74;"BALDATA, Griselda Angela";"Córdoba";17;"#2ca02c";"Coalición Cívica - ARI - GEN - UPT";"CC-ARI-GEN";2009;2
"7810";78;"BARAGIOLA, Vilma Rosana";"Buenos Aires";147;"#d62728";"Unión Cívica Radical";"UCR";2009;2
"835";83;"BARRIONUEVO, José Luis";"Catamarca";89;"#ffffff";"Nacional Sindical";"Nacional Sindical";2009;2
"842";84;"BARRIOS, Miguel Angel";"Santa Fe";104;"#fa58f4";"Partido Socialista";"PS";2009;1
"85";85;"BARTOLUCCI, Gilda Liliana";"San Luis";53;"#ffffff";"Frente Justicia Unión y Libertad";"Frente Justicia Unión y Libertad";2009;2
"875";87;"BASTEIRO, Sergio Ariel";"Buenos Aires";38;"#ffffff";"Encuentro Popular y Social";"Encuentro Popular y Social";2009;1
"916";91;"BAYONZO, Liliana Amelia";"Chaco";147;"#d62728";"Unión Cívica Radical";"UCR";2009;2
"953";95;"BEDANO, Nora Esther";"Córdoba";56;"#1f77b4";"Frente para la Victoria - PJ";"FPV";2009;3
"972";97;"BELOUS, Nélida";"Tierra del Fuego";120;"#ffffff";"Proyecto Progresista";"Proyecto Progresista";2009;1
"982";98;"BENAS, Verónica Claudia";"Santa Fe";135;"#ffffff";"Solidaridad e Igualdad (SI)";"Solidaridad e Igualdad (SI)";2009;1
"1012";101;"BERNAZZA, Claudia Alicia";"Buenos Aires";56;"#1f77b4";"Frente para la Victoria - PJ";"FPV";2009;1
"1024";102;"BERRAUTE, Ana";"Santa Fe";56;"#1f77b4";"Frente para la Victoria - PJ";"FPV";2009;1
"1034";103;"BERTOL, Paula María";"Cdad.Aut.Bs.As.";118;"#e7ba52";"Propuesta Republicana";"PRO";2009;4
"1056";105;"BERTONE, Rosana Andrea";"Tierra del Fuego";56;"#1f77b4";"Frente para la Victoria - PJ";"FPV";2009;1
"1062";106;"BEVERAGGI, Margarita Beatriz";"Chaco";147;"#d62728";"Unión Cívica Radical";"UCR";2009;2
"1076";107;"BIANCHI SILVESTRE, Marcela";"Buenos Aires";56;"#1f77b4";"Frente para la Victoria - PJ";"FPV";2009;1
"1082";108;"BIANCHI, Ivana María";"San Luis";53;"#ffffff";"Frente Justicia Unión y Libertad";"Frente Justicia Unión y Libertad";2009;4
"1104";110;"BIANCO, Lía Fabiola";"Misiones";56;"#1f77b4";"Frente para la Victoria - PJ";"FPV";2009;1
"1113";111;"BIDEGAIN, Gloria Mercedes";"Buenos Aires";56;"#1f77b4";"Frente para la Victoria - PJ";"FPV";2009;1
"1164";116;"BISUTTI, Delia Beatriz";"Cdad.Aut.Bs.As.";135;"#ffffff";"Solidaridad e Igualdad (SI)";"Solidaridad e Igualdad (SI)";2009;3
"1216";121;"BONASSO, Miguel";"Cdad.Aut.Bs.As.";32;"#ffffff";"Diálogo por Buenos Aires";"Diálogo por Buenos Aires";2009;3
"1304";130;"BRILLO, José Ricardo";"Neuquén";87;"#ffffff";"Movimiento Popular Neuquino";"Movimiento Popular Neuquino";2009;4
"1364";136;"BRUE, Daniel Agustín";"Santiago del Estero";44;"#4b088a";"Frente Cívico por Santiago";"Frente Cívico por Santiago";2009;1
"1394";139;"BULLRICH, Esteban";"Cdad.Aut.Bs.As.";118;"#e7ba52";"Propuesta Republicana";"PRO";2009;2
"1402";140;"BULLRICH, Patricia";"Cdad.Aut.Bs.As.";17;"#2ca02c";"Coalición Cívica - ARI - GEN - UPT";"CC-ARI-GEN";2009;4
"1424";142;"BURZACO, Eugenio";"Buenos Aires";118;"#e7ba52";"Propuesta Republicana";"PRO";2009;2
"1482";148;"CALCHAQUI, Mariel";"Tierra del Fuego";56;"#1f77b4";"Frente para la Victoria - PJ";"FPV";2009;1
"1502";150;"CALZA, Nelio Higinio";"Entre Ríos";56;"#1f77b4";"Frente para la Victoria - PJ";"FPV";2009;1
"1514";151;"CAMAÑO, Dante";"Buenos Aires";89;"#ffffff";"Nacional Sindical";"Nacional Sindical";2009;2
"1536";153;"CAMAÑO, Graciela";"Buenos Aires";56;"#1f77b4";"Frente para la Victoria - PJ";"FPV";2009;2
"1554";155;"CANELA, Susana Mercedes";"Salta";56;"#1f77b4";"Frente para la Victoria - PJ";"FPV";2009;1
"1574";157;"CANTERO GUTIERREZ, Alberto";"Córdoba";56;"#1f77b4";"Frente para la Victoria - PJ";"FPV";2009;1
"1643";164;"CARCA, Elisa Beatriz";"Buenos Aires";17;"#2ca02c";"Coalición Cívica - ARI - GEN - UPT";"CC-ARI-GEN";2009;4
"1664";166;"CARLOTTO, Remo Gerardo";"Buenos Aires";56;"#1f77b4";"Frente para la Victoria - PJ";"FPV";2009;1
"1684";168;"CARMONA, María Araceli";"Corrientes";56;"#1f77b4";"Frente para la Victoria - PJ";"FPV";2009;1
"1752";175;"CASELLES, Graciela María";"San Juan";55;"#ffffff";"Frente para la Victoria - Partido Bloqui";"Frente para la Victoria - Partido Bloqui";2009;1
"1781";178;"CASTALDO, Norah Susana";"Tucumán";147;"#d62728";"Unión Cívica Radical";"UCR";2009;2
"1872";187;"CEJAS, Jorge Alberto";"Rio Negro";56;"#1f77b4";"Frente para la Victoria - PJ";"FPV";2009;1
"1904";190;"CESAR, Nora";"Buenos Aires";56;"#1f77b4";"Frente para la Victoria - PJ";"FPV";2009;1
"1962";196;"CHIQUICHANO, Rosa Laudelina";"Chubut";56;"#1f77b4";"Frente para la Victoria - PJ";"FPV";2009;3
"2006";200;"CIGOGNA, Luis Francisco Jorge";"Buenos Aires";56;"#1f77b4";"Frente para la Victoria - PJ";"FPV";2009;1
"2054";205;"COLLANTES, Genaro";"Catamarca";48;"#ffffff";"Frente Cívico y Social de Catamarca";"Frente Cívico y Social de Catamarca";2009;2
"2076";207;"COMELLI, Alicia Marcela";"Neuquén";87;"#ffffff";"Movimiento Popular Neuquino";"Movimiento Popular Neuquino";2009;1
"2114";211;"CONTI, Diana Beatriz";"Buenos Aires";56;"#1f77b4";"Frente para la Victoria - PJ";"FPV";2009;1
"2134";213;"CORDOBA, José Manuel";"Santa Cruz";56;"#1f77b4";"Frente para la Victoria - PJ";"FPV";2009;1
"2146";214;"CORDOBA, Stella Maris";"Tucumán";56;"#1f77b4";"Frente para la Victoria - PJ";"FPV";2009;1
"2192";219;"CORTINA, Roy";"Cdad.Aut.Bs.As.";104;"#fa58f4";"Partido Socialista";"PS";2009;3
"2214";221;"COSCIA, Jorge Edmundo";"Cdad.Aut.Bs.As.";56;"#1f77b4";"Frente para la Victoria - PJ";"FPV";2009;1
"2262";226;"CREMER de BUSTI, María Cristina";"Entre Ríos";107;"#ffffff";"Peronismo Federal";"Peronismo Federal";2009;2
"2272";227;"CUCCOVILLO, Ricardo Oscar";"Buenos Aires";104;"#fa58f4";"Partido Socialista";"PS";2009;3
"2284";228;"CUEVAS, Hugo Oscar";"Rio Negro";26;"#ffffff";"De la Concertación";"De la Concertación";2009;3
"2305";230;"CUSINATO, José César Gustavo";"Entre Ríos";147;"#d62728";"Unión Cívica Radical";"UCR";2009;2
"2316";231;"DAHER, Zulema Beatríz";"Salta";148;"#ffffff";"Unión Peronista";"Unión Peronista";2009;4
"2324";232;"DALLA FONTANA, Ariel";"Santa Fe";131;"#ffffff";"Santa Fe Federal";"Santa Fe Federal";2009;2
"2342";234;"DAMILANO GRIVARELLO, Viviana Mónica";"Chaco";56;"#1f77b4";"Frente para la Victoria - PJ";"FPV";2009;1
"2352";235;"DATO, Alfredo Carlos";"Tucumán";56;"#1f77b4";"Frente para la Victoria - PJ";"FPV";2009;1
"2436";243;"DE LA ROSA, Maria Graciela";"Formosa";56;"#1f77b4";"Frente para la Victoria - PJ";"FPV";2009;1
"2444";244;"DE MARCHI, Omar Bruno";"Mendoza";30;"#ffffff";"Demócrata de Mendoza";"Demócrata de Mendoza";2009;2
"2454";245;"DE NARVAEZ, Francisco";"Buenos Aires";146;"#ffffff";"Unión Celeste y Blanco";"Unión Celeste y Blanco";2009;2
"2492";249;"DEL CAMPILLO, Héctor Eduardo";"Córdoba";147;"#d62728";"Unión Cívica Radical";"UCR";2009;2
"2524";252;"DELICH, Francisco";"Córdoba";103;"#ffffff";"Partido Nuevo Contra la Corrupción";"Partido Nuevo Contra la Corrupción";2009;3
"2544";254;"DEPETRI, Edgardo Fernando";"Buenos Aires";56;"#1f77b4";"Frente para la Victoria - PJ";"FPV";2009;1
"2604";260;"di TULLIO, Juliana";"Buenos Aires";56;"#1f77b4";"Frente para la Victoria - PJ";"FPV";2009;1
"2616";261;"DIAZ BANCALARI, José María";"Buenos Aires";56;"#1f77b4";"Frente para la Victoria - PJ";"FPV";2009;1
"2634";263;"DIAZ ROIG, Juan Carlos";"Formosa";56;"#1f77b4";"Frente para la Victoria - PJ";"FPV";2009;1
"2646";264;"DIAZ, Susana Eladia";"Tucumán";56;"#1f77b4";"Frente para la Victoria - PJ";"FPV";2009;1
"2652";265;"DIEZ, María Inés";"Salta";127;"#ffffff";"Renovador de Salta";"Renovador de Salta";2009;4
"2682";268;"DONDA PEREZ, Victoria Analía";"Buenos Aires";38;"#ffffff";"Encuentro Popular y Social";"Encuentro Popular y Social";2009;1
"2704";270;"DOVENA, Miguel Dante";"Buenos Aires";56;"#1f77b4";"Frente para la Victoria - PJ";"FPV";2009;1
"2772";277;"ERRO, Norberto Pedro";"Buenos Aires";14;"#ffffff";"Buenos Aires por el Cambio";"Buenos Aires por el Cambio";2009;2
"2825";282;"FABRIS, Luciano";"Chaco";147;"#d62728";"Unión Cívica Radical";"UCR";2009;2
"2836";283;"FADEL, Patricia Susana";"Mendoza";56;"#1f77b4";"Frente para la Victoria - PJ";"FPV";2009;1
"2902";290;"FEIN, Mónica Hayde";"Santa Fe";104;"#fa58f4";"Partido Socialista";"PS";2009;1
"2931";293;"FELLNER, Eduardo Alfredo";"Jujuy";56;"#1f77b4";"Frente para la Victoria - PJ";"FPV";2009;1
"2952";295;"FERNANDEZ BASUALDO, Luis María";"Formosa";56;"#1f77b4";"Frente para la Victoria - PJ";"FPV";2009;1
"3012";301;"FERNANDEZ, Marcelo Omar";"Buenos Aires";56;"#1f77b4";"Frente para la Victoria - PJ";"FPV";2009;1
"3034";303;"FERRA DE BARTOL, Margarita";"San Juan";56;"#1f77b4";"Frente para la Victoria - PJ";"FPV";2009;1
"3114";311;"FERRO, Francisco José";"Buenos Aires";17;"#2ca02c";"Coalición Cívica - ARI - GEN - UPT";"CC-ARI-GEN";2009;4
"3156";315;"FIOL, Paulina Esther";"Santa Fe";56;"#1f77b4";"Frente para la Victoria - PJ";"FPV";2009;1
"3172";317;"FLORES, Héctor";"Buenos Aires";17;"#2ca02c";"Coalición Cívica - ARI - GEN - UPT";"CC-ARI-GEN";2009;4
"3274";327;"GALANTINI, Eduardo";"Corrientes";56;"#1f77b4";"Frente para la Victoria - PJ";"FPV";2009;1
"3303";330;"GALVALISI, Luis Alberto";"Cdad.Aut.Bs.As.";118;"#e7ba52";"Propuesta Republicana";"PRO";2009;4
"3324";332;"GARCIA de MORENO, Eva";"Chubut";56;"#1f77b4";"Frente para la Victoria - PJ";"FPV";2009;3
"3332";333;"GARCIA HAMILTON, José Ignacio";"Tucumán";147;"#d62728";"Unión Cívica Radical";"UCR";2009;1
"3354";335;"GARCIA MENDEZ, Emilio";"Cdad.Aut.Bs.As.";135;"#ffffff";"Solidaridad e Igualdad (SI)";"Solidaridad e Igualdad (SI)";2009;3
"3392";339;"GARCIA, Irma Adriana";"La Pampa";148;"#ffffff";"Unión Peronista";"Unión Peronista";2009;4
"3404";340;"GARCIA, María Teresa";"Buenos Aires";56;"#1f77b4";"Frente para la Victoria - PJ";"FPV";2009;3
"3416";341;"GARCIA, Susana Rosa";"Santa Fe";17;"#2ca02c";"Coalición Cívica - ARI - GEN - UPT";"CC-ARI-GEN";2009;4
"3422";342;"GARDELLA, Patricia Susana";"Buenos Aires";25;"#ffffff";"Corriente Peronista Federal";"Corriente Peronista Federal";2009;4
"3524";352;"GENEM, Amanda Susana";"Mendoza";56;"#1f77b4";"Frente para la Victoria - PJ";"FPV";2009;1
"3542";354;"GEREZ, Elda Ramona";"Santa Fe";104;"#fa58f4";"Partido Socialista";"PS";2009;2
"3582";358;"GIANNETTASIO, Graciela María";"Buenos Aires";56;"#1f77b4";"Frente para la Victoria - PJ";"FPV";2009;1
"3602";360;"GIL LOZANO, Claudia Fernanda";"Cdad.Aut.Bs.As.";17;"#2ca02c";"Coalición Cívica - ARI - GEN - UPT";"CC-ARI-GEN";2009;4
"3617";361;"GINZBURG, Nora";"Cdad.Aut.Bs.As.";61;"#ffffff";"Frente por los Derechos Ciudadanos";"Frente por los Derechos Ciudadanos";2009;2
"3626";362;"GIOJA, Juan Carlos";"San Juan";56;"#1f77b4";"Frente para la Victoria - PJ";"FPV";2009;3
"3646";364;"GIUBERGIA, Miguel Angel";"Jujuy";147;"#d62728";"Unión Cívica Radical";"UCR";2009;2
"3656";365;"GIUDICI, Silvana Myriam";"Cdad.Aut.Bs.As.";147;"#d62728";"Unión Cívica Radical";"UCR";2009;4
"3686";368;"GODOY, Ruperto Eduardo";"San Juan";56;"#1f77b4";"Frente para la Victoria - PJ";"FPV";2009;1
"3732";373;"GONZALEZ, Juan Dante";"Mendoza";56;"#1f77b4";"Frente para la Victoria - PJ";"FPV";2009;3
"3746";374;"GONZALEZ, María América";"Cdad.Aut.Bs.As.";135;"#ffffff";"Solidaridad e Igualdad (SI)";"Solidaridad e Igualdad (SI)";2009;3
"3753";375;"GONZALEZ, Nancy Susana";"Chubut";56;"#1f77b4";"Frente para la Victoria - PJ";"FPV";2009;3
"3794";379;"GORBACZ, Leonardo Ariel";"Tierra del Fuego";120;"#ffffff";"Proyecto Progresista";"Proyecto Progresista";2009;1
"3822";382;"GRIBAUDO, Christian Alejandro";"Buenos Aires";118;"#e7ba52";"Propuesta Republicana";"PRO";2009;2
"386";386;"GUERCI de SIUFI, Beatriz Elvira";"Jujuy";147;"#d62728";"Unión Cívica Radical";"UCR";2009;2
"3872";387;"GULLO, Juan Carlos Dante";"Cdad.Aut.Bs.As.";56;"#1f77b4";"Frente para la Victoria - PJ";"FPV";2009;1
"3904";390;"GUTIERREZ, Graciela Beatriz";"Santa Cruz";56;"#1f77b4";"Frente para la Victoria - PJ";"FPV";2009;3
"3952";395;"HALAK, Beatriz Susana";"Córdoba";148;"#ffffff";"Unión Peronista";"Unión Peronista";2009;4
"3984";398;"HEREDIA, Arturo Miguel";"Córdoba";107;"#ffffff";"Peronismo Federal";"Peronismo Federal";2009;4
"4015";401;"HERRERA, Alberto";"Tucumán";56;"#1f77b4";"Frente para la Victoria - PJ";"FPV";2009;1
"4026";402;"HERRERA, Griselda Noemí";"La Rioja";56;"#1f77b4";"Frente para la Victoria - PJ";"FPV";2009;1
"4032";403;"HERRERA, José Alberto";"Santiago del Estero";44;"#4b088a";"Frente Cívico por Santiago";"Frente Cívico por Santiago";2009;1
"4062";406;"HOTTON, Cynthia Liliana";"Cdad.Aut.Bs.As.";152;"#ffffff";"Valores para mi País";"Valores para mi País";2009;2
"4112";411;"IBARRA, Vilma Lidia";"Cdad.Aut.Bs.As.";38;"#ffffff";"Encuentro Popular y Social";"Encuentro Popular y Social";2009;3
"4122";412;"IGLESIAS, Fernando Adolfo";"Cdad.Aut.Bs.As.";17;"#2ca02c";"Coalición Cívica - ARI - GEN - UPT";"CC-ARI-GEN";2009;4
"4144";414;"ILARREGUI, Luis Alfredo";"Buenos Aires";56;"#1f77b4";"Frente para la Victoria - PJ";"FPV";2009;1
"4186";418;"IRRAZABAL, Juan Manuel";"Misiones";56;"#1f77b4";"Frente para la Victoria - PJ";"FPV";2009;1
"4219";421;"ITURRIETA, Miguel Angel";"Misiones";56;"#1f77b4";"Frente para la Victoria - PJ";"FPV";2009;4
"4324";432;"KAKUBUR, Emilio";"Misiones";33;"#ffffff";"Dignidad Peronista";"Dignidad Peronista";2009;3
"4333";433;"KATZ, Daniel";"Buenos Aires";20;"#ffffff";"Consenso Federal";"Consenso Federal";2009;4
"4342";434;"KENNY, Eduardo Enrique Federico";"La Pampa";147;"#d62728";"Unión Cívica Radical";"UCR";2009;2
"4362";436;"KORENFELD, Beatriz Liliana";"Santa Cruz";56;"#1f77b4";"Frente para la Victoria - PJ";"FPV";2009;1
"4384";438;"KRONEBERGER, Daniel Ricardo";"La Pampa";147;"#d62728";"Unión Cívica Radical";"UCR";2009;2
"4404";440;"KUNKEL, Carlos Miguel";"Buenos Aires";56;"#1f77b4";"Frente para la Victoria - PJ";"FPV";2009;1
"4442";444;"LANCETA, Rubén Orfel";"Buenos Aires";147;"#d62728";"Unión Cívica Radical";"UCR";2009;2
"4455";445;"LANDAU, Jorge Alberto";"Buenos Aires";56;"#1f77b4";"Frente para la Victoria - PJ";"FPV";2009;1
"4492";449;"LEDESMA, Julio Rubén";"Buenos Aires";25;"#ffffff";"Corriente Peronista Federal";"Corriente Peronista Federal";2009;2
"4512";451;"LEGUIZAMON, María Laura";"Buenos Aires";56;"#1f77b4";"Frente para la Victoria - PJ";"FPV";2009;3
"4534";453;"LEMOS, Silvia";"Mendoza";147;"#d62728";"Unión Cívica Radical";"UCR";2009;2
"4541";454;"LENZ, María Beatriz";"Cdad.Aut.Bs.As.";56;"#1f77b4";"Frente para la Victoria - PJ";"FPV";2009;1
"4572";457;"LEVERBERG, Stella Maris";"Misiones";56;"#1f77b4";"Frente para la Victoria - PJ";"FPV";2009;1
"4602";460;"LINARES, María Virginia";"Buenos Aires";17;"#2ca02c";"Coalición Cívica - ARI - GEN - UPT";"CC-ARI-GEN";2009;4
"4641";464;"LLANOS, Edith";"Buenos Aires";56;"#1f77b4";"Frente para la Victoria - PJ";"FPV";2009;1
"4662";466;"LLERA, Timoteo";"Misiones";56;"#1f77b4";"Frente para la Victoria - PJ";"FPV";2009;1
"4682";468;"LOPEZ ARIAS, Marcelo Eduardo";"Salta";114;"#ffffff";"Peronista Salteño";"Peronista Salteño";2009;2
"4702";470;"LOPEZ, Ernesto Segundo";"San Juan";56;"#1f77b4";"Frente para la Victoria - PJ";"FPV";2009;1
"4733";473;"LOPEZ, Rafael Angel";"Formosa";56;"#1f77b4";"Frente para la Victoria - PJ";"FPV";2009;3
"4744";474;"LORENZO BOROCOTO, Eduardo";"Cdad.Aut.Bs.As.";84;"#ffffff";"Movimiento Independiente";"Movimiento Independiente";2009;3
"4761";476;"LORGES, Juan Carlos";"Buenos Aires";56;"#1f77b4";"Frente para la Victoria - PJ";"FPV";2009;2
"4806";480;"LOZANO, Claudio Raúl";"Cdad.Aut.Bs.As.";12;"#ffffff";"Bs. As. para Todos en Proyecto Sur";"Bs. As. para Todos en Proyecto Sur";2009;3
"4842";484;"LUNA de MARCOS, Ana Zulema";"Santiago del Estero";44;"#4b088a";"Frente Cívico por Santiago";"Frente Cívico por Santiago";2009;1
"4854";485;"LUSQUIÑOS, Luis Bernardo";"San Luis";53;"#ffffff";"Frente Justicia Unión y Libertad";"Frente Justicia Unión y Libertad";2009;4
"4876";487;"MACALUSE, Eduardo Gabriel";"Buenos Aires";135;"#ffffff";"Solidaridad e Igualdad (SI)";"Solidaridad e Igualdad (SI)";2009;1
"4976";497;"MARCONATO, Gustavo Angel";"Santa Fe";56;"#1f77b4";"Frente para la Victoria - PJ";"FPV";2009;1
"4994";499;"MARINO, Adriana del Carmen";"San Juan";62;"#ffffff";"Frente Producción y Trabajo";"Frente Producción y Trabajo";2009;2
"5012";501;"MARTIARENA, Mario Humberto";"Jujuy";108;"#ffffff";"Peronismo Jujeño";"Peronismo Jujeño";2009;1
"5022";502;"MARTIN, María Elena";"Santa Fe";104;"#fa58f4";"Partido Socialista";"PS";2009;1
"5054";505;"MARTINEZ GARBINO, Emilio";"Entre Ríos";19;"#ffffff";"Concertación Entrerriana";"Concertación Entrerriana";2009;2
"5072";507;"MARTINEZ ODDONE, Heriberto Agustín";"Córdoba";147;"#d62728";"Unión Cívica Radical";"UCR";2009;2
"5272";527;"MERCHAN, Paula Cecilia";"Córdoba";38;"#ffffff";"Encuentro Popular y Social";"Encuentro Popular y Social";2009;1
"5292";529;"MERLO, Mario Raúl";"San Luis";53;"#ffffff";"Frente Justicia Unión y Libertad";"Frente Justicia Unión y Libertad";2009;4
"5394";539;"MOISES, María Carolina";"Jujuy";56;"#1f77b4";"Frente para la Victoria - PJ";"FPV";2009;3
"5473";547;"MONTERO, Laura Gisela";"Mendoza";20;"#ffffff";"Consenso Federal";"Consenso Federal";2009;4
"5506";550;"MONTOYA, Jorge Luciano";"Córdoba";148;"#ffffff";"Unión Peronista";"Unión Peronista";2009;2
"5522";552;"MORAN, Juan Carlos";"Buenos Aires";17;"#2ca02c";"Coalición Cívica - ARI - GEN - UPT";"CC-ARI-GEN";2009;4
"5534";553;"MORANDINI, Norma Elena";"Córdoba";80;"#ffffff";"Memoria y Democracia";"Memoria y Democracia";2009;2
"5542";554;"MORANTE, Antonio Arnaldo María";"Chaco";56;"#1f77b4";"Frente para la Victoria - PJ";"FPV";2009;1
"5572";557;"MOREJON, Manuel Amor";"Chubut";56;"#1f77b4";"Frente para la Victoria - PJ";"FPV";2009;3
"5584";558;"MORENO, Carlos Julio";"Buenos Aires";56;"#1f77b4";"Frente para la Victoria - PJ";"FPV";2009;1
"5592";559;"MORGADO, Claudio Marcelo";"Cdad.Aut.Bs.As.";96;"#ffffff";"Partido de la Concertación - FORJA";"Partido de la Concertación - FORJA";2009;3
"5604";560;"MORINI, Pedro Juan";"Santa Fe";147;"#d62728";"Unión Cívica Radical";"UCR";2009;2
"5654";565;"MULLER, Mabel Hilda";"Buenos Aires";56;"#1f77b4";"Frente para la Victoria - PJ";"FPV";2009;3
"5673";567;"NAIM, Lidia Lucía";"Buenos Aires";135;"#ffffff";"Solidaridad e Igualdad (SI)";"Solidaridad e Igualdad (SI)";2009;3
"5776";577;"NIEVA, Alejandro Mario";"Jujuy";147;"#d62728";"Unión Cívica Radical";"UCR";2009;1
"5783";578;"OBEID, Jorge Alberto";"Santa Fe";131;"#ffffff";"Santa Fe Federal";"Santa Fe Federal";2009;2
"5792";579;"OBIGLIO, Julián Martín";"Cdad.Aut.Bs.As.";118;"#e7ba52";"Propuesta Republicana";"PRO";2009;4
"5814";581;"OLIVA, Cristian Rodolfo";"Santiago del Estero";44;"#4b088a";"Frente Cívico por Santiago";"Frente Cívico por Santiago";2009;1
"5906";590;"OSORIO, Marta Lucía";"La Pampa";56;"#1f77b4";"Frente para la Victoria - PJ";"FPV";2009;1
"5943";594;"PAIS, Juan Mario";"Chubut";56;"#1f77b4";"Frente para la Victoria - PJ";"FPV";2009;1
"6012";601;"PAREDES URQUIZA, Alberto Nicolás";"La Rioja";56;"#1f77b4";"Frente para la Victoria - PJ";"FPV";2009;2
"6042";604;"PAROLI, Raúl Omar";"Catamarca";48;"#ffffff";"Frente Cívico y Social de Catamarca";"Frente Cívico y Social de Catamarca";2009;4
"6062";606;"PASINI, Ariel Osvaldo";"Buenos Aires";56;"#1f77b4";"Frente para la Victoria - PJ";"FPV";2009;1
"6074";607;"PASTORIZA, Eduardo";"Catamarca";8;"#ffffff";"Bloque por la Verdad";"Bloque por la Verdad";2009;2
"6082";608;"PASTORIZA, Mirta Ameliana";"Santiago del Estero";44;"#4b088a";"Frente Cívico por Santiago";"Frente Cívico por Santiago";2009;1
"6133";613;"PERALTA, Fabián Francisco";"Santa Fe";17;"#2ca02c";"Coalición Cívica - ARI - GEN - UPT";"CC-ARI-GEN";2009;4
"6142";614;"PEREYRA, Guillermo Antonio";"Mendoza";56;"#1f77b4";"Frente para la Victoria - PJ";"FPV";2009;1
